,title,author,price,pages,avg_reviews,n_reviews,star5,star4,star3,star2,star1,dimensions,weight,language,publisher,ISBN_13,link
43,Machine Learning: A Constraint-Based Approach,"['by ', 'Marco Gori', ', ', 'Alessandro Betti', ', et al.']",$105.00,,,,[],[],[],[],[],,1.11 pounds,English,"Morgan Kaufmann; 2nd edition (April 15, 2023)", 978-0323898591,/Machine-Learning-Constraint-Based-Marco-Gori/dp/0323898599/ref=sr_1_32?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464985&sprefix=deep+learning%2Caps%2C627&sr=8-32
44,AWS Certified Machine Learning Specialty: MLS-C01 Certification Guide: The definitive guide to passing the MLS-C01 exam on the very first attempt,"['by ', 'Somanath Nanda', ' and ', 'Weslley Moura']",$49.99,338 pages,4.2 out of 5 stars,31 ratings,['\n            \n              49%\n            \n          '],['\n            \n              29%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              3%\n            \n          '],7.5 x 0.77 x 9.25 inches,1.28 pounds,English,"Packt Publishing (March 19, 2021)", 978-1800569003,/Certified-Machine-Learning-Specialty-Certification/dp/1800569009/ref=sr_1_108?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464998&sprefix=deep+learning%2Caps%2C627&sr=8-108
45,Pattern Recognition and Machine Learning (Information Science and Statistics),"['by ', 'Christopher M. Bishop']",$76.10,738 pages,4.6 out of 5 stars,663 ratings,['\n            \n              76%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              2%\n            \n          '],7.7 x 1.3 x 10.2 inches,4.73 pounds,English,"Springer (August 17, 2006)", 978-0387310732,/sspa/click?ie=UTF8&spc=MTo1MjMzODUwNDM1MTQ1NjU2OjE2NjM0NjQ5ODU6c3BfbXRmOjIwMDA3MzgxNTU4MjA5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FPattern-Recognition-Learning-Information-Statistics%2Fdp%2F0387310738%2Fref%3Dsr_1_36_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663464985%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-36-spons%26psc%3D1
46,"Fundamentals of Machine Learning for Predictive Data Analytics, second edition: Algorithms, Worked Examples, and Case Studies","['by ', 'John D. Kelleher', ', ', 'Brian Mac Namee', ', et al.']",$80.00,856 pages,4.8 out of 5 stars,48 ratings,['\n            \n              87%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              3%\n            \n          '],[],[],7.81 x 1.31 x 9.56 inches,3.8 pounds,English,"The MIT Press; 2nd edition (October 20, 2020)", 978-0262044691,/Fundamentals-Machine-Learning-Predictive-Analytics/dp/0262044692/ref=sr_1_106?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464998&sprefix=deep+learning%2Caps%2C627&sr=8-106
47,"Python Machine Learning: Machine Learning and Deep Learning with Python, scikit-learn, and TensorFlow 2, 3rd Edition","['by ', 'Sebastian Raschka', ' and ', 'Vahid Mirjalili']",$49.39,770 pages,4.5 out of 5 stars,387 ratings,['\n            \n              71%\n            \n          '],['\n            \n              20%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              3%\n            \n          '],7.5 x 1.74 x 9.25 inches,2.86 pounds,English,"Packt Publishing; 3rd edition (December 12, 2019)", 978-1789955750,/sspa/click?ie=UTF8&spc=MTo1MjMzODUwNDM1MTQ1NjU2OjE2NjM0NjQ5ODU6c3BfbXRmOjIwMDAxOTY0MjMzMzc3MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FPython-Machine-Learning-scikit-learn-TensorFlow%2Fdp%2F1789955750%2Fref%3Dsr_1_35_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663464985%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-35-spons%26psc%3D1
48,"Excel 2022: The Most Comprehensive Guide to Learn All Formulas and Functions in Just One Week with Step-by-Step Explanations, Practical Examples, & Picture Demonstrations.","['by ', 'Kevin Cooper']",$19.62,168 pages,4.9 out of 5 stars,89 ratings,['\n            \n              95%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              3%\n            \n          '],[],[],8.5 x 0.38 x 11 inches,15.8 ounces,English,"Independently published (May 9, 2022)", 979-8821580115,/sspa/click?ie=UTF8&spc=MTo1MjMzODUwNDM1MTQ1NjU2OjE2NjM0NjQ5ODU6c3BfbXRmOjIwMDA4NjUzMzc5ODg5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FExcel-2022-Step-Step-Demonstrations%2Fdp%2FB09ZVB5Y7G%2Fref%3Dsr_1_34_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663464985%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-34-spons%26psc%3D1
49,Machine Learning for Asset Managers (Elements in Quantitative Finance),[' '],$20.00,152 pages,4.5 out of 5 stars,101 ratings,['\n            \n              77%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              3%\n            \n          '],6 x 0.36 x 9 inches,8.8 ounces,English,"Cambridge University Press (April 30, 2020)", 978-1108792899,/Machine-Learning-Managers-Elements-Quantitative/dp/1108792898/ref=sr_1_105?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464998&sprefix=deep+learning%2Caps%2C627&sr=8-105
50,Human-in-the-Loop Machine Learning: Active learning and annotation for human-centered AI,"['by ', 'Robert (Munro) Monarch']",$42.49,424 pages,4.4 out of 5 stars,16 ratings,['\n            \n              79%\n            \n          '],['\n            \n              11%\n            \n          '],['\n            \n              11%\n            \n          '],[],[],7.38 x 1 x 9.25 inches,1.68 pounds,English,"Manning (July 20, 2021)", 978-1617296741,/Human-Loop-Machine-Learning-human-computer/dp/1617296740/ref=sr_1_104?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464998&sprefix=deep+learning%2Caps%2C627&sr=8-104
51,Machine Learning for Absolute Beginners: A Plain English Introduction (Third Edition) (Machine Learning with Python for Beginners),"['by ', 'Oliver Theobald']", $15.90 ,179 pages,4.5 out of 5 stars,157 ratings,['\n            \n              68%\n            \n          '],['\n            \n              18%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              1%\n            \n          '],6 x 0.45 x 9 inches,9.6 ounces,English,"Independently published (January 1, 2021)",,/sspa/click?ie=UTF8&spc=MTo1MjMzODUwNDM1MTQ1NjU2OjE2NjM0NjQ5ODU6c3BfbXRmOjIwMDA0NTUyNjQ5OTA5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FMachine-Learning-Absolute-Beginners-Introduction%2Fdp%2FB08RR7GC3C%2Fref%3Dsr_1_33_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663464985%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-33-spons%26psc%3D1
52,Interpretable Machine Learning with Python: Learn to build interpretable high-performance models with hands-on real-world examples,"['by ', 'Serg Masís']",$40.41,736 pages,4.6 out of 5 stars,47 ratings,['\n            \n              76%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              6%\n            \n          '],[],7.5 x 1.66 x 9.25 inches,2.74 pounds,English,"Packt Publishing (March 26, 2021)", 978-1800203907,/Interpretable-Machine-Learning-Python-hands/dp/180020390X/ref=sr_1_103?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464998&sprefix=deep+learning%2Caps%2C627&sr=8-103
53,Ultimate Step by Step Guide to Machine Learning Using Python: Predictive modelling concepts explained in simple terms for beginners,[' '],,70 pages,4.2 out of 5 stars,265 ratings,['\n            \n              62%\n            \n          '],['\n            \n              15%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              6%\n            \n          '],,,English,,,/Ultimate-Guide-Machine-Learning-Python-ebook/dp/B084WGCMG1/ref=sr_1_98?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464998&sprefix=deep+learning%2Caps%2C627&sr=8-98
54,Machine Learning for Streaming Data with Python: Rapidly build practical online machine learning solutions using River and other top key frameworks,"['by ', 'Joos Korstanje']",$44.99,258 pages,5.0 out of 5 stars,2 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],7.5 x 0.59 x 9.25 inches,15.8 ounces,English,"Packt Publishing (July 15, 2022)", 978-1803248363,/Machine-Learning-Streaming-Data-Python/dp/180324836X/ref=sr_1_102?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464998&sprefix=deep+learning%2Caps%2C627&sr=8-102
55,Machine Learning Engineering in Action,"['by ', 'Ben Wilson']",$52.24,576 pages,5.0 out of 5 stars,6 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],7.38 x 1.2 x 9.25 inches,2.09 pounds,English,"Manning (April 26, 2022)", 978-1617298714,/Machine-Learning-Engineering-Action-Wilson/dp/1617298719/ref=sr_1_97?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464998&sprefix=deep+learning%2Caps%2C627&sr=8-97
56,Gaussian Processes for Machine Learning (Adaptive Computation and Machine Learning series),"['by ', 'Carl Edward Rasmussen', ' and ', 'Christopher K. I. Williams']",$50.00,272 pages,4.7 out of 5 stars,56 ratings,['\n            \n              82%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              3%\n            \n          '],10.22 x 8.26 x 0.73 inches,1.6 pounds,English,"The MIT Press (November 23, 2005)", 978-0262182539,/Gaussian-Processes-Learning-Adaptive-Computation/dp/026218253X/ref=sr_1_96?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464998&sprefix=deep+learning%2Caps%2C627&sr=8-96
57,Understanding Machine Learning: From Theory to Algorithms,"['by ', 'Shai Shalev-Shwartz', ' and ', 'Shai Ben-David']",$62.99,410 pages,4.4 out of 5 stars,218 ratings,['\n            \n              68%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              4%\n            \n          '],7 x 0.94 x 10 inches,2.01 pounds,English,"Cambridge University Press; 1st edition (May 19, 2014)", 978-1107057135,/Understanding-Machine-Learning-Theory-Algorithms/dp/1107057132/ref=sr_1_100?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464998&sprefix=deep+learning%2Caps%2C627&sr=8-100
58,Interpretable Machine Learning: A Guide For Making Black Box Models Explainable,"['by ', 'Christoph Molnar']", $50.00 ,329 pages,4.1 out of 5 stars,21 ratings,['\n            \n              57%\n            \n          '],['\n            \n              25%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              12%\n            \n          '],[],7.44 x 0.78 x 9.69 inches,1.63 pounds,English,"Independently published (February 28, 2022)",,/Interpretable-Machine-Learning-Making-Explainable/dp/B09TMWHVB4/ref=sr_1_99?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464998&sprefix=deep+learning%2Caps%2C627&sr=8-99
59,Machine Learning in Finance: From Theory to Practice,"['by ', 'Matthew F. Dixon', ', ', 'Igor Halperin', ', et al.']",$83.80,573 pages,4.5 out of 5 stars,92 ratings,['\n            \n              79%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              4%\n            \n          '],6.14 x 1.25 x 9.21 inches,2.25 pounds,English,"Springer; 1st ed. 2020 edition (July 2, 2020)", 978-3030410674,/Machine-Learning-Finance-Theory-Practice/dp/3030410676/ref=sr_1_101?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464998&sprefix=deep+learning%2Caps%2C627&sr=8-101
60,Machine Learning with Amazon SageMaker Cookbook: 80 proven recipes for data scientists and developers to perform machine learning experiments and deployments,"['by ', 'Joshua Arvin Lat']",$51.99,762 pages,4.9 out of 5 stars,12 ratings,['\n            \n              86%\n            \n          '],['\n            \n              14%\n            \n          '],[],[],[],7.5 x 1.72 x 9.25 inches,2.83 pounds,English,"Packt Publishing (October 29, 2021)", 978-1800567030,/Machine-Learning-Amazon-SageMaker-Cookbook/dp/1800567030/ref=sr_1_94?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464998&sprefix=deep+learning%2Caps%2C627&sr=8-94
61,Art in the Age of Machine Learning (Leonardo),"['by ', 'Sofian Audry', ' and ', 'Yoshua Bengio']", $39.60 ,214 pages,5.0 out of 5 stars,2 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],7.25 x 0.73 x 10.25 inches,1.4 pounds,English,"The MIT Press (November 23, 2021)",,/Art-Age-Machine-Learning-Leonardo/dp/0262046180/ref=sr_1_95?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464998&sprefix=deep+learning%2Caps%2C627&sr=8-95
62,Introduction to Statistical and Machine Learning Methods for Data Science,"['by ', 'Dr. Carlos Andre Reis Andre Reis Pinheiro', ' and ', 'Mike Patetta']",$29.95,170 pages,5.0 out of 5 stars,2 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],7.5 x 0.39 x 9.25 inches,10.7 ounces,English,"SAS Institute (August 6, 2021)", 978-1953329608,/Introduction-Statistical-Machine-Learning-Methods/dp/1953329608/ref=sr_1_93?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464998&sprefix=deep+learning%2Caps%2C627&sr=8-93
63,Probabilistic Numerics: Computation as Machine Learning,"['by ', 'Philipp Hennig', ', ', 'Michael A. Osborne', ', et al.']",$62.99,410 pages,,,[],[],[],[],[],8.03 x 0.94 x 10 inches,2.35 pounds,English,"Cambridge University Press; 1st edition (October 13, 2022)", 978-1107163447,/Probabilistic-Numerics-Computation-Machine-Learning/dp/1107163447/ref=sr_1_92?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464998&sprefix=deep+learning%2Caps%2C627&sr=8-92
64,"Knowledge Graphs: Fundamentals, Techniques, and Applications (Adaptive Computation and Machine Learning series)",[' '],$52.25,568 pages,4.3 out of 5 stars,45 ratings,['\n            \n              62%\n            \n          '],['\n            \n              24%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              6%\n            \n          '],7.31 x 1.18 x 9.31 inches,2.3 pounds,English,"The MIT Press (March 30, 2021)", 978-0262045094,/Knowledge-Graphs-Fundamentals-Applications-Computation/dp/0262045095/ref=sr_1_91?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464998&sprefix=deep+learning%2Caps%2C627&sr=8-91
