,title,author,price,pages,avg_reviews,n_reviews,star5,star4,star3,star2,star1,dimensions,weight,language,publisher,ISBN_13,link
44,The Principles of Deep Learning Theory: An Effective Theory Approach to Understanding Neural Networks,"['by ', 'Daniel A. Roberts', ', ', 'Sho Yaida', ', et al.']",$75.99,472 pages,4.7 out of 5 stars,10 ratings,['\n            \n              86%\n            \n          '],['\n            \n              14%\n            \n          '],[],[],[],7 x 1 x 10 inches,1.98 pounds,English,"Cambridge University Press; New edition (May 26, 2022)", 978-1316519332,/Principles-Deep-Learning-Theory-Understanding/dp/1316519333/ref=sr_1_30?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460453&sprefix=deep+learnin%2Caps%2C449&sr=8-30
45,"Practical Deep Learning for Cloud, Mobile, and Edge: Real-World AI & Computer-Vision Projects Using Python, Keras & TensorFlow","['by ', 'Anirudh Koul', ', ', 'Siddha Ganju', ', et al.']",$55.43,620 pages,4.6 out of 5 stars,110 ratings,['\n            \n              84%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              4%\n            \n          '],7 x 1.68 x 9.19 inches,2.15 pounds,English,"O'Reilly Media; 1st edition (November 12, 2019)", 978-1492034865,/sspa/click?ie=UTF8&spc=MToxMjU1NDM5NTIwMjk1OTM0OjE2NjM0NjA0NTM6c3BfbXRmOjIwMDA3MTA0OTM1OTE5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FPractical-Learning-Cloud-Mobile-Hands%2Fdp%2F149203486X%2Fref%3Dsr_1_36_sspa%3Fcrid%3D2HX2SCFCK032L%26keywords%3Ddeep%2Blearning%26qid%3D1663460453%26sprefix%3Ddeep%2Blearnin%252Caps%252C449%26sr%3D8-36-spons%26psc%3D1
46,Deep Learning: Engage the World Change the World,"['by ', 'Michael Fullan', ', ', 'Joanne Quinn', ', et al.']",$32.33,208 pages,4.5 out of 5 stars,66 ratings,['\n            \n              75%\n            \n          '],['\n            \n              11%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              5%\n            \n          '],7 x 0.47 x 10 inches,15.5 ounces,English,"Corwin; First edition (December 15, 2017)", 978-1506368580,/Deep-Learning-Engage-World-Change/dp/1506368581/ref=sr_1_28?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460453&sprefix=deep+learnin%2Caps%2C449&sr=8-28
47,Grokking Deep Learning,"['by ', 'Andrew Trask']",$39.49,336 pages,4.4 out of 5 stars,138 ratings,['\n            \n              72%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              1%\n            \n          '],['\n            \n              7%\n            \n          '],7.38 x 0.7 x 9.25 inches,1.32 pounds,English,"Manning; 1st edition (January 25, 2019)", 978-1617293702,/Grokking-Deep-Learning-Andrew-Trask/dp/1617293709/ref=sr_1_25?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460453&sprefix=deep+learnin%2Caps%2C449&sr=8-25
48,"Deep Learning with TensorFlow 2 and Keras: Regression, ConvNets, GANs, RNNs, NLP, and more with TensorFlow 2 and the Keras API, 2nd Edition","['by ', 'Antonio Gulli', ', ', 'Amita Kapoor', ', et al.']",$33.21,646 pages,4.5 out of 5 stars,116 ratings,['\n            \n              71%\n            \n          '],['\n            \n              17%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              3%\n            \n          '],7.5 x 1.46 x 9.25 inches,2.41 pounds,English,"Packt Publishing (December 27, 2019)", 978-1838823412,/sspa/click?ie=UTF8&spc=MToxMjU1NDM5NTIwMjk1OTM0OjE2NjM0NjA0NTM6c3BfbXRmOjIwMDAyMTkxNDA1Mzc3MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FDeep-Learning-TensorFlow-Keras-Regression%2Fdp%2F1838823417%2Fref%3Dsr_1_33_sspa%3Fcrid%3D2HX2SCFCK032L%26keywords%3Ddeep%2Blearning%26qid%3D1663460453%26sprefix%3Ddeep%2Blearnin%252Caps%252C449%26sr%3D8-33-spons%26psc%3D1
49,Practical Deep Learning at Scale with MLflow: Bridge the gap between offline experimentation and online production,"['by ', 'Yong Liu', ' and ', 'Dr. Matei Zaharia']",$44.99,288 pages,4.8 out of 5 stars,8 ratings,['\n            \n              83%\n            \n          '],['\n            \n              17%\n            \n          '],[],[],[],7.5 x 0.65 x 9.25 inches,1.1 pounds,English,"Packt Publishing (July 8, 2022)", 978-1803241333,/sspa/click?ie=UTF8&spc=MToxMjU1NDM5NTIwMjk1OTM0OjE2NjM0NjA0NTM6c3BfbXRmOjIwMDA3NDE5NzI3MDY5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FPractical-Deep-Learning-Scale-MLflow%2Fdp%2F1803241330%2Fref%3Dsr_1_35_sspa%3Fcrid%3D2HX2SCFCK032L%26keywords%3Ddeep%2Blearning%26qid%3D1663460453%26sprefix%3Ddeep%2Blearnin%252Caps%252C449%26sr%3D8-35-spons%26psc%3D1
50,Deep Learning For Dummies,"['by ', 'John Paul Mueller', ' and ', 'Luca Massaron']",$19.89,368 pages,4.5 out of 5 stars,33 ratings,['\n            \n              65%\n            \n          '],['\n            \n              27%\n            \n          '],['\n            \n              8%\n            \n          '],[],[],7.4 x 0.9 x 9.1 inches,1.45 pounds,English,"For Dummies; 1st edition (May 14, 2019)", 978-1119543046,/Deep-Learning-Dummies-John-Mueller/dp/1119543045/ref=sr_1_24?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460453&sprefix=deep+learnin%2Caps%2C449&sr=8-24
51,Deep Learning with Python,"['by ', 'Francois Chollet']",$32.49,384 pages,4.6 out of 5 stars,"1,349 ratings",['\n            \n              76%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              4%\n            \n          '],7.38 x 0.8 x 9.25 inches,1.59 pounds,English,"Manning; 1st edition (December 22, 2017)", 978-1617294433,/Deep-Learning-Python-Francois-Chollet/dp/1617294438/ref=sr_1_23?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460453&sprefix=deep+learnin%2Caps%2C449&sr=8-23
52,Deep Generative Modeling,"['by ', 'Jakub M. Tomczak']",$70.00,215 pages,5.0 out of 5 stars,1 rating,['\n            \n              100%\n            \n          '],[],[],[],[],6.14 x 0.56 x 9.21 inches,1.09 pounds,English,"Springer; 1st ed. 2022 edition (February 19, 2022)", 978-3030931575,/sspa/click?ie=UTF8&spc=MToxMjU1NDM5NTIwMjk1OTM0OjE2NjM0NjA0NTM6c3BfbXRmOjIwMDA1NzQyMTY0MjI5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FDeep-Generative-Modeling-Jakub-Tomczak%2Fdp%2F3030931579%2Fref%3Dsr_1_34_sspa%3Fcrid%3D2HX2SCFCK032L%26keywords%3Ddeep%2Blearning%26qid%3D1663460453%26sprefix%3Ddeep%2Blearnin%252Caps%252C449%26sr%3D8-34-spons%26psc%3D1
53,"Essentials of Deep Learning and AI: Experience Unsupervised Learning, Autoencoders, Feature Engineering, and Time Series Analysis with TensorFlow, Keras, and scikit-learn (English Edition)","['by ', 'Shashidhar Soppin', ', ', 'Dr. Manjunath Ramachandra', ', et al.']",,551 pages,5.0 out of 5 stars,4 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],,,English,"BPB Publications; 1st edition (November 24, 2021)",,/Essentials-Deep-Learning-Unsupervised-Autoencoders-ebook/dp/B09MK462W8/ref=sr_1_108?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460473&sprefix=deep+learnin%2Caps%2C449&sr=8-108
54,"Generative Deep Learning: Teaching Machines to Paint, Write, Compose, and Play","['by ', 'David Foster']",$46.99,330 pages,4.5 out of 5 stars,189 ratings,['\n            \n              76%\n            \n          '],['\n            \n              12%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              1%\n            \n          '],['\n            \n              5%\n            \n          '],7.01 x 0.69 x 9.17 inches,1.15 pounds,English,"O'Reilly Media; 1st edition (July 23, 2019)", 978-1492041948,/Generative-Deep-Learning-Teaching-Machines/dp/1492041947/ref=sr_1_22?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460453&sprefix=deep+learnin%2Caps%2C449&sr=8-22
55,The Deep Learning Revolution,"['by ', 'Terrence J. Sejnowski', ', ', 'Shawn Compton', ', et al.']",,,4.2 out of 5 stars,66 ratings,['\n            \n              63%\n            \n          '],['\n            \n              15%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              8%\n            \n          '],,,,,,/Deep-Learning-Revolution-audiobook/dp/B07MM8F42R/ref=sr_1_21?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460453&sprefix=deep+learnin%2Caps%2C449&sr=8-21
56,"Artificial Intelligence By Example: Acquire advanced AI, machine learning, and deep learning design skills, 2nd Edition","['by ', 'Denis Rothman']",$39.99,578 pages,4.2 out of 5 stars,30 ratings,['\n            \n              68%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              14%\n            \n          '],[],7.5 x 1.31 x 9.25 inches,2.16 pounds,English,"Packt Publishing (February 28, 2020)", 978-1839211539,/Artificial-Intelligence-Example-advanced-learning/dp/1839211539/ref=sr_1_107?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460473&sprefix=deep+learnin%2Caps%2C449&sr=8-107
57,"Oregon Nature Journal Book: Log Native Plants, Animals, Wildflowers and Birds - Fun Oregon Homeschool Activity Book with Coloring Pages and Nature Prompts","['by ', 'Deep End Learning']", $15.95 ,Coloring pages,,,[],[],[],[],[],8 x 0.2 x 10 inches,9 ounces,English,"Independently published (September 9, 2022)",,/Oregon-Nature-Journal-Book-Wildflowers/dp/B0BDXQZZ14/ref=sr_1_106?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460473&sprefix=deep+learnin%2Caps%2C449&sr=8-106
58,Deep Learning for NLP and Speech Recognition,"['by ', 'Uday Kamath', ', ', 'John Liu', ', et al.']",$97.31,649 pages,4.6 out of 5 stars,49 ratings,['\n            \n              77%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              4%\n            \n          '],[],7 x 1.38 x 10 inches,3.12 pounds,English,"Springer; 1st ed. 2019 edition (June 24, 2019)", 978-3030145958,/Deep-Learning-NLP-Speech-Recognition/dp/3030145956/ref=sr_1_105?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460473&sprefix=deep+learnin%2Caps%2C449&sr=8-105
59,Deep Neural Evolution: Deep Learning with Evolutionary Computation (Natural Computing Series),[' '],$66.59,452 pages,5.0 out of 5 stars,1 rating,['\n            \n              100%\n            \n          '],[],[],[],[],6.1 x 1.07 x 9.25 inches,1.52 pounds,English,"Springer; 1st ed. 2020 edition (May 22, 2021)", 978-9811536878,/Deep-Neural-Evolution-Evolutionary-Computation/dp/9811536872/ref=sr_1_103?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460473&sprefix=deep+learnin%2Caps%2C449&sr=8-103
60,"Practical Deep Reinforcement Learning with Python: Concise Implementation of Algorithms, Simplified Maths, and Effective Use of TensorFlow and PyTorch (English Edition)","['by ', 'Ivan Gridin']", $8.28 ,526 pages,5.0 out of 5 stars,2 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],,,English,"BPB Publications; 1st edition (July 15, 2022)",,/Practical-Deep-Reinforcement-Learning-Python-ebook/dp/B0B6PFXJSF/ref=sr_1_101?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460473&sprefix=deep+learnin%2Caps%2C449&sr=8-101
61,Deep Learning Based Image Processing: Recent Advances and Future Trends,"['by ', 'Ying Liu']", $49.50 ,131 pages,,,[],[],[],[],[],6 x 0.3 x 9 inches,6.6 ounces,English,"Eliva Press (September 10, 2022)",,/Deep-Learning-Based-Image-Processing/dp/9994982559/ref=sr_1_102?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460473&sprefix=deep+learnin%2Caps%2C449&sr=8-102
62,Deep Learning with Azure: Building and Deploying Artificial Intelligence Solutions on the Microsoft AI Platform,"['by ', 'Mathew Salvaris', ', ', 'Danielle Dean', ', et al.']",,314 pages,4.7 out of 5 stars,5 ratings,['\n            \n              75%\n            \n          '],['\n            \n              25%\n            \n          '],[],[],[],,,English,"Apress; 1st ed. edition (August 24, 2018)",,/Deep-Learning-Azure-Artificial-Intelligence-ebook/dp/B07FP8P5R8/ref=sr_1_104?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460473&sprefix=deep+learnin%2Caps%2C449&sr=8-104
63,Deep Learning: Artificial Neural Networks with Tensorflow 2 Online Course,"['by ', 'Lazy Programmer']",,,,,[],[],[],[],[],,,,,,/Deep-Learning-Artificial-Networks-Tensorflow/dp/B0BDLBTG4K/ref=sr_1_94?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460473&sprefix=deep+learnin%2Caps%2C449&sr=8-94
64,Hands-On Python Natural Language Processing: Explore tools and techniques to analyze and process text with a view to building real-world NLP applications,"['by ', 'Aman Kedia', ' and ', 'Mayank Rasu']",$39.99,316 pages,4.6 out of 5 stars,22 ratings,['\n            \n              69%\n            \n          '],['\n            \n              20%\n            \n          '],['\n            \n              11%\n            \n          '],[],[],7.5 x 0.72 x 9.25 inches,1.2 pounds,English,"Packt Publishing (June 26, 2020)", 978-1838989590,/Hands-Python-Natural-Language-Processing/dp/1838989595/ref=sr_1_100?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460473&sprefix=deep+learnin%2Caps%2C449&sr=8-100
65,"A Guide to Machine Learning, Deep Learning, and their Applications","['by ', 'Siddharth Sharma', ', ', 'Aditya Chakka', ', et al.']", $14.99 ,283 pages,4.9 out of 5 stars,12 ratings,['\n            \n              85%\n            \n          '],['\n            \n              15%\n            \n          '],[],[],[],8.27 x 0.64 x 11.69 inches,1.87 pounds,English,"Independently published (July 2, 2020)",,/Guide-Machine-Learning-their-Applications/dp/B08C96165Y/ref=sr_1_99?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460473&sprefix=deep+learnin%2Caps%2C449&sr=8-99
66,DEEP LEARNING WITH MATLAB,"['by ', 'Perez']",$25.99,247 pages,,,[],[],[],[],[],8.27 x 0.56 x 11.69 inches,1.64 pounds,English,"Scientific Books (May 23, 2022)", 978-1471694486,/DEEP-LEARNING-MATLAB-Perez/dp/1471694488/ref=sr_1_96?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460473&sprefix=deep+learnin%2Caps%2C449&sr=8-96
67,"Guide to Deep Learning Basics: Logical, Historical and Philosophical Perspectives","['by ', 'Sandro Skansi']",$14.59,148 pages,,,[],[],[],[],[],6.1 x 0.34 x 9.25 inches,1 pounds,English,"Springer; 1st ed. 2020 edition (January 24, 2021)", 978-3030375935,/Guide-Deep-Learning-Basics-Philosophical/dp/3030375935/ref=sr_1_95?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460473&sprefix=deep+learnin%2Caps%2C449&sr=8-95
68,Applied Deep Learning and Computer Vision for Self-Driving Cars: Build autonomous vehicles using deep neural networks and behavior-cloning techniques,"['by ', 'Sumit Ranjan', ' and ', 'Dr. S. Senthamilarasu']",$44.99,332 pages,3.8 out of 5 stars,23 ratings,['\n            \n              50%\n            \n          '],['\n            \n              15%\n            \n          '],['\n            \n              16%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              12%\n            \n          '],7.5 x 0.75 x 9.25 inches,1.26 pounds,English,"Packt Publishing (August 14, 2020)", 978-1838646301,/Applied-Learning-Computer-Vision-Self-Driving/dp/1838646302/ref=sr_1_97?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460473&sprefix=deep+learnin%2Caps%2C449&sr=8-97
